time,app,code2xx,code4xx,code5xx,cpu,memory,replicas,request,response,scale
2016-03-11T17:08:07Z,eight-puzzle,142697,0,0,5.185,27,2,165,7,0
2016-03-11T17:09:07Z,eight-puzzle,143172,0,0,2.91,27,2,150,7,0
2016-03-11T17:10:03Z,eight-puzzle,143623,0,0,1.63,27,2,135,6,0
2016-03-11T17:11:02Z,eight-puzzle,144077,0,0,1.55,27,2,120,6,0
2016-03-11T17:12:01Z,eight-puzzle,144553,0,0,4.885,27,2,75,7,0
2016-03-11T17:12:59Z,eight-puzzle,145032,0,0,3.37,27,2,165,7,0
2016-03-11T17:13:59Z,eight-puzzle,145511,0,0,2.5249999,27,2,120,6,0
2016-03-11T17:14:56Z,eight-puzzle,145982,0,0,1.24,27,2,135,6,0
2016-03-11T17:15:57Z,eight-puzzle,146466,0,0,1.435,27,2,75,6,0
2016-03-11T17:16:55Z,eight-puzzle,146928,0,0,7.2650003,27,2,105,6,0
2016-03-11T17:17:55Z,eight-puzzle,147389,0,0,2.21,27,2,120,6,0
2016-03-11T17:18:53Z,eight-puzzle,147870,0,0,2.5700002,27,2,165,6,0
2016-03-11T17:19:53Z,eight-puzzle,148326,0,0,3.8100002,27,2,150,7,0
2016-03-11T17:20:50Z,eight-puzzle,148797,0,0,8.37,27,2,45,6,0
2016-03-11T17:21:50Z,eight-puzzle,149261,0,0,0.84000003,27,2,120,6,0
2016-03-11T17:22:46Z,eight-puzzle,149726,0,0,3.38,27,2,75,6,0
2016-03-11T17:23:46Z,eight-puzzle,150180,0,0,3.745,27,2,60,7,0
2016-03-11T17:24:42Z,eight-puzzle,150633,0,0,2.8899999,27,2,135,7,0
2016-03-11T17:25:41Z,eight-puzzle,151087,0,0,1.53,27,2,120,6,0
2016-03-11T17:26:40Z,eight-puzzle,151572,0,0,1.7249999,27,2,120,7,0
2016-03-11T17:27:38Z,eight-puzzle,152022,0,0,0.64,27,2,75,7,0
2016-03-11T17:28:38Z,eight-puzzle,152493,0,0,2.105,27,2,90,7,0
2016-03-11T17:29:35Z,eight-puzzle,152968,0,0,2.555,27,2,105,6,0
2016-03-11T17:30:35Z,eight-puzzle,153440,0,0,0.97,27,2,75,7,0
2016-03-11T17:31:31Z,eight-puzzle,153893,0,0,4.595,27,2,135,7,0
2016-03-11T17:32:30Z,eight-puzzle,154358,0,0,3.46,27,2,105,6,0
2016-03-11T17:33:28Z,eight-puzzle,154822,0,0,0.735,27,2,60,7,0
2016-03-11T17:34:27Z,eight-puzzle,155305,0,0,2.025,27,2,60,7,0
2016-03-11T17:35:26Z,eight-puzzle,155780,0,0,0.855,27,2,150,7,0
2016-03-11T17:36:25Z,eight-puzzle,156253,0,0,1.5,27,2,120,7,0
2016-03-11T17:37:24Z,eight-puzzle,156732,0,0,2.98,27,2,135,6,0
2016-03-11T17:38:21Z,eight-puzzle,157187,0,0,3.6,27,2,60,7,0
2016-03-11T17:39:21Z,eight-puzzle,157645,0,0,4.75,27,2,180,7,0
2016-03-11T17:40:17Z,eight-puzzle,158112,0,0,2.28,27,2,60,7,0
2016-03-11T17:41:15Z,eight-puzzle,158581,0,0,3.92,27,2,180,6,0
2016-03-11T17:42:14Z,eight-puzzle,159063,0,0,3.3600001,27,2,135,6,0
2016-03-11T17:43:12Z,eight-puzzle,159512,0,0,8.3,27,2,45,6,0
2016-03-11T17:44:12Z,eight-puzzle,159992,0,0,1.735,27,2,120,7,0
2016-03-11T17:45:09Z,eight-puzzle,160467,0,0,0.985,27,2,180,7,0
2016-03-11T17:46:09Z,eight-puzzle,160935,0,0,3.405,27,2,90,7,0
2016-03-11T17:47:06Z,eight-puzzle,161400,0,0,1.685,27,2,120,7,0
2016-03-11T17:48:05Z,eight-puzzle,161851,0,0,2.315,27,2,105,7,0
2016-03-11T17:49:03Z,eight-puzzle,162323,0,0,9.674999,27,2,150,7,0
2016-03-11T17:50:00Z,eight-puzzle,162777,0,0,4.11,27,2,75,7,0
2016-03-11T17:51:00Z,eight-puzzle,163243,0,0,2.67,26,2,150,7,0
2016-03-11T17:51:57Z,eight-puzzle,163709,0,0,3.415,27,2,150,7,0
2016-03-11T17:52:57Z,eight-puzzle,164179,0,0,1.225,27,2,150,6,0
2016-03-11T17:53:54Z,eight-puzzle,164649,0,0,1.79,27,2,135,7,0
2016-03-11T17:54:55Z,eight-puzzle,165118,0,0,0.855,27,2,60,7,0
2016-03-11T17:55:50Z,eight-puzzle,165564,0,0,1.07,27,2,180,7,0
2016-03-11T17:56:51Z,eight-puzzle,166027,0,0,1.9449999,27,2,135,6,0
2016-03-11T17:57:47Z,eight-puzzle,166483,0,0,0.825,27,2,90,6,0
2016-03-11T17:58:46Z,eight-puzzle,166944,0,0,0.975,27,2,30,6,0
2016-03-11T17:59:45Z,eight-puzzle,167416,0,0,6.2349997,27,2,105,7,0
2016-03-11T18:00:43Z,eight-puzzle,167885,0,0,1.27,27,2,135,6,0
2016-03-11T18:01:43Z,eight-puzzle,168355,0,0,1.58,27,2,105,7,0
2016-03-11T18:02:42Z,eight-puzzle,168831,0,0,0.96999997,27,2,45,6,0
2016-03-11T18:03:41Z,eight-puzzle,169295,0,0,21.6,26,2,105,7,0
2016-03-11T18:04:39Z,eight-puzzle,169753,0,0,2.46,26,2,75,6,0
2016-03-11T18:05:39Z,eight-puzzle,170223,0,0,3.4899998,26,2,45,7,0
2016-03-11T18:06:36Z,eight-puzzle,170685,0,0,1.08,26,2,105,6,0
2016-03-11T18:07:32Z,eight-puzzle,171127,0,0,6.92,25,1,270,7,0
2016-03-11T18:08:30Z,eight-puzzle,171579,0,0,7.06,25,1,240,6,0
2016-03-11T18:09:25Z,eight-puzzle,172033,0,0,4.65,25,1,90,6,0
2016-03-11T18:10:22Z,eight-puzzle,172485,0,0,1.92,25,1,180,6,0
2016-03-11T18:11:17Z,eight-puzzle,172930,0,0,2.63,25,1,210,6,0
2016-03-11T18:12:15Z,eight-puzzle,173392,0,0,2.76,25,1,300,7,0
2016-03-11T18:13:11Z,eight-puzzle,173862,0,0,3.96,25,1,300,6,0
2016-03-11T18:14:06Z,eight-puzzle,174311,0,0,2.99,25,1,210,6,0
2016-03-11T18:15:03Z,eight-puzzle,174756,0,0,6.01,25,1,300,6,0
2016-03-11T18:16:00Z,eight-puzzle,175210,0,0,5.3,25,1,120,6,0
2016-03-11T18:16:56Z,eight-puzzle,175652,0,0,4.26,25,1,90,6,0
2016-03-11T18:17:52Z,eight-puzzle,176111,0,0,1.93,25,1,180,7,0
2016-03-11T18:18:48Z,eight-puzzle,176548,0,0,1.8,25,1,180,7,0
2016-03-11T18:19:45Z,eight-puzzle,177009,0,0,2.11,25,1,210,6,0
2016-03-11T18:20:41Z,eight-puzzle,177454,0,0,1.47,25,1,120,7,0
2016-03-11T18:21:37Z,eight-puzzle,177901,0,0,3.45,25,1,150,7,0
2016-03-11T18:22:32Z,eight-puzzle,178338,0,0,22.83,25,1,240,8,0
2016-03-11T18:23:30Z,eight-puzzle,178792,0,0,1.62,25,1,180,7,0
2016-03-11T18:24:26Z,eight-puzzle,179243,0,0,9.01,25,1,420,7,0
2016-03-11T18:25:22Z,eight-puzzle,179700,0,0,3.58,25,1,180,7,0
2016-03-11T18:26:17Z,eight-puzzle,180120,0,0,1.25,25,1,90,7,0
2016-03-11T18:27:17Z,eight-puzzle,180588,0,0,3.455,30,2,90,6,0
2016-03-11T18:28:17Z,eight-puzzle,181076,0,0,7.7149997,30,2,90,6,0
2016-03-11T18:29:16Z,eight-puzzle,181540,0,0,2.99,30,2,135,6,0
2016-03-11T18:30:19Z,eight-puzzle,182034,0,0,1.955,30,2,105,6,0
2016-03-11T18:31:20Z,eight-puzzle,182522,0,0,1.8199999,30,2,105,6,0
2016-03-11T18:32:19Z,eight-puzzle,182993,0,0,7.695,30,2,120,7,0
2016-03-11T18:33:20Z,eight-puzzle,183497,0,0,6.74,30,2,210,7,0
2016-03-11T18:34:20Z,eight-puzzle,183992,0,0,1.43,30,2,120,7,0
2016-03-11T18:35:20Z,eight-puzzle,184478,0,0,5.4,30,2,90,7,0
2016-03-11T18:36:22Z,eight-puzzle,184986,0,0,3.52,30,2,60,7,0
2016-03-11T18:37:19Z,eight-puzzle,185470,0,0,2.23,24,1,180,7,0
2016-03-11T18:38:15Z,eight-puzzle,185912,0,0,4.07,24,1,150,7,0
2016-03-11T18:39:12Z,eight-puzzle,186353,0,0,6.61,24,1,180,7,0
2016-03-11T18:40:08Z,eight-puzzle,186802,0,0,7.77,24,1,150,6,0
2016-03-11T18:41:04Z,eight-puzzle,187263,0,0,0,24,1,150,6,0
2016-03-11T18:42:00Z,eight-puzzle,187720,0,0,5.97,25,1,90,6,0
2016-03-11T18:42:56Z,eight-puzzle,188155,0,0,4.77,25,1,210,6,0
2016-03-11T18:43:53Z,eight-puzzle,188617,0,0,10.61,25,1,240,6,0
2016-03-11T18:44:49Z,eight-puzzle,189064,0,0,7.21,25,1,240,7,0
2016-03-11T18:45:45Z,eight-puzzle,189512,0,0,9.01,25,1,180,7,0
2016-03-11T18:46:41Z,eight-puzzle,189956,0,0,12.5,24,1,450,7,0
2016-03-11T18:47:38Z,eight-puzzle,190408,0,0,2.07,24,1,270,7,0
2016-03-11T18:48:35Z,eight-puzzle,190869,0,0,12.64,24,1,210,7,0
2016-03-11T18:49:30Z,eight-puzzle,191310,0,0,3.62,24,1,210,7,0
2016-03-11T18:50:26Z,eight-puzzle,191742,0,0,9.15,24,1,270,6,0
2016-03-11T18:51:23Z,eight-puzzle,192193,0,0,7.97,24,1,240,6,0
2016-03-11T18:52:20Z,eight-puzzle,192659,0,0,2.115,28,2,135,6,0
2016-03-11T18:53:22Z,eight-puzzle,193127,0,0,1.145,28,2,75,7,0
2016-03-11T18:54:22Z,eight-puzzle,193620,0,0,1.495,29,2,120,7,0
2016-03-11T18:55:22Z,eight-puzzle,194073,0,0,2.6599998,29,2,60,7,0
2016-03-11T18:56:24Z,eight-puzzle,194558,0,0,1.005,29,2,75,7,0
2016-03-11T18:57:22Z,eight-puzzle,195032,0,0,7.88,24,1,210,7,0
2016-03-11T18:58:20Z,eight-puzzle,195488,0,0,5.34,24,1,150,6,0
2016-03-11T18:59:20Z,eight-puzzle,195969,0,0,4.07,24,1,300,7,0
2016-03-11T19:00:18Z,eight-puzzle,196429,0,0,3.51,24,1,150,7,0
2016-03-11T19:01:18Z,eight-puzzle,196905,0,0,6.29,24,1,60,7,0
2016-03-11T19:02:16Z,eight-puzzle,197389,0,0,6.97,24,1,300,7,0
2016-03-11T19:03:17Z,eight-puzzle,197866,0,0,5.23,24,1,180,7,0
2016-03-11T19:04:15Z,eight-puzzle,198326,0,0,5.44,24,1,300,6,0
2016-03-11T19:05:16Z,eight-puzzle,198782,0,0,5.54,24,1,180,7,0
2016-03-11T19:06:14Z,eight-puzzle,199251,0,0,3.56,24,1,270,6,0
2016-03-11T19:07:14Z,eight-puzzle,199733,0,0,2.32,24,1,180,6,0
2016-03-11T19:08:13Z,eight-puzzle,200207,0,0,4.26,24,1,180,7,0
2016-03-11T19:09:13Z,eight-puzzle,200693,0,0,14.98,24,1,210,7,0
2016-03-11T19:10:11Z,eight-puzzle,201160,0,0,5.36,24,1,240,7,0
2016-03-11T19:11:11Z,eight-puzzle,201641,0,0,2.76,24,1,270,7,0
2016-03-11T19:12:09Z,eight-puzzle,202112,0,0,5.02,24,1,240,7,0
2016-03-11T19:13:09Z,eight-puzzle,202583,0,0,3.33,24,1,210,7,0
2016-03-11T19:14:05Z,eight-puzzle,203058,0,0,3.82,24,1,210,7,0
2016-03-11T19:15:05Z,eight-puzzle,203519,0,0,3.48,24,1,180,7,0
2016-03-11T19:16:02Z,eight-puzzle,203999,0,0,3.22,24,1,150,7,0
2016-03-11T19:17:01Z,eight-puzzle,204461,0,0,4.26,24,1,330,6,0
2016-03-11T19:17:58Z,eight-puzzle,204931,0,0,4.25,24,1,90,7,0
2016-03-11T19:18:56Z,eight-puzzle,205397,0,0,6.5,24,1,180,7,0
2016-03-11T19:19:56Z,eight-puzzle,205878,0,0,4.4,24,1,210,7,0
2016-03-11T19:20:54Z,eight-puzzle,206348,0,0,5.77,24,1,300,6,0
2016-03-11T19:21:54Z,eight-puzzle,206824,0,0,17.17,24,1,210,7,0
2016-03-11T19:22:52Z,eight-puzzle,207294,0,0,5.26,24,1,300,7,0
2016-03-11T19:23:52Z,eight-puzzle,207776,0,0,4.04,24,1,240,6,0
2016-03-11T19:24:51Z,eight-puzzle,208250,0,0,4.26,24,1,180,7,0
2016-03-11T19:25:51Z,eight-puzzle,208723,0,0,5.06,24,1,90,7,0
2016-03-11T19:26:50Z,eight-puzzle,209196,0,0,10.13,24,1,300,6,0
2016-03-11T19:27:50Z,eight-puzzle,209672,0,0,12.82,24,1,210,7,0
2016-03-11T19:28:48Z,eight-puzzle,210143,0,0,8.28,24,1,240,7,0
2016-03-11T19:29:48Z,eight-puzzle,210627,0,0,3.69,23,1,420,7,0
2016-03-11T19:30:46Z,eight-puzzle,211102,0,0,7.54,24,1,300,7,0
2016-03-11T19:31:46Z,eight-puzzle,211569,0,0,3.35,24,1,180,7,0
2016-03-11T19:32:43Z,eight-puzzle,212029,0,0,3.06,24,1,120,6,0
2016-03-11T19:33:43Z,eight-puzzle,212501,0,0,7.5,24,1,240,6,0
2016-03-11T19:34:40Z,eight-puzzle,212959,0,0,2.97,23,1,240,6,0
2016-03-11T19:35:40Z,eight-puzzle,213430,0,0,2.85,23,1,90,7,0
2016-03-11T19:36:37Z,eight-puzzle,213896,0,0,19.4,23,1,360,7,0
2016-03-11T19:37:37Z,eight-puzzle,214378,0,0,3.83,23,1,210,7,0
2016-03-11T19:38:34Z,eight-puzzle,214840,0,0,5.37,23,1,180,7,0
2016-03-11T19:39:34Z,eight-puzzle,215292,0,0,3.14,23,1,150,7,0
2016-03-11T19:40:31Z,eight-puzzle,215758,0,0,11.19,23,1,270,7,0
2016-03-11T19:41:29Z,eight-puzzle,216213,0,0,0.77,23,1,300,7,0
2016-03-11T19:42:27Z,eight-puzzle,216691,0,0,10.73,23,1,210,7,0
2016-03-11T19:43:26Z,eight-puzzle,217148,0,0,3.37,23,1,240,6,0
2016-03-11T19:44:24Z,eight-puzzle,217630,0,0,3.6,23,1,300,6,0
2016-03-11T19:45:22Z,eight-puzzle,218070,0,0,3.24,23,1,240,6,0
2016-03-11T19:46:23Z,eight-puzzle,218552,0,0,2.48,23,1,210,8,0
2016-03-11T19:47:21Z,eight-puzzle,219019,0,0,7.66,23,1,270,7,0
2016-03-11T19:48:21Z,eight-puzzle,219502,0,0,6.22,23,1,210,6,0
2016-03-11T19:49:19Z,eight-puzzle,219969,0,0,3.51,23,1,270,7,0
2016-03-11T19:50:19Z,eight-puzzle,220446,0,0,5.47,23,1,120,7,0
2016-03-11T19:51:17Z,eight-puzzle,220924,0,0,7.23,23,1,330,6,0
2016-03-11T19:52:17Z,eight-puzzle,221390,0,0,6.25,23,1,210,7,0
2016-03-11T19:53:15Z,eight-puzzle,221852,0,0,5.31,23,1,120,7,0
2016-03-11T19:54:16Z,eight-puzzle,222315,0,0,7.49,23,1,240,7,0
2016-03-11T19:55:13Z,eight-puzzle,222770,0,0,11.45,23,1,180,7,0
2016-03-11T19:56:14Z,eight-puzzle,223250,0,0,5.47,23,1,180,7,0
2016-03-11T19:57:12Z,eight-puzzle,223717,0,0,7.47,23,1,180,7,0
2016-03-11T19:58:13Z,eight-puzzle,224200,0,0,2.53,23,1,210,6,0
2016-03-11T19:59:11Z,eight-puzzle,224657,0,0,6.14,23,1,210,6,0
2016-03-11T20:00:12Z,eight-puzzle,225152,0,0,6.63,23,1,240,7,0
2016-03-11T20:01:10Z,eight-puzzle,225631,0,0,4.3,23,1,180,6,0
2016-03-11T20:02:10Z,eight-puzzle,226108,0,0,4.44,23,1,150,7,0
2016-03-11T20:03:09Z,eight-puzzle,226585,0,0,14.21,23,1,300,7,0
2016-03-11T20:04:09Z,eight-puzzle,227065,0,0,7.49,23,1,210,6,0
2016-03-11T20:05:08Z,eight-puzzle,227519,0,0,4.84,23,1,180,7,0
2016-03-11T20:06:08Z,eight-puzzle,227990,0,0,6.37,23,1,270,7,0
2016-03-11T20:07:12Z,eight-puzzle,228502,0,0,4.09,20,1,120,7,0
2016-03-11T20:08:20Z,eight-puzzle,229038,0,0,3.58,19,1,150,7,0
2016-03-11T20:09:20Z,eight-puzzle,229503,0,0,7.67,19,1,240,7,0
2016-03-11T20:10:25Z,eight-puzzle,230027,0,0,1.9,19,1,240,8,0
2016-03-11T20:11:28Z,eight-puzzle,230523,0,0,1.82,19,1,180,8,0
2016-03-11T20:12:26Z,eight-puzzle,231004,0,0,6.33,19,1,300,7,0
2016-03-11T20:13:27Z,eight-puzzle,231481,0,0,4.06,19,1,330,7,0
2016-03-11T20:14:25Z,eight-puzzle,231940,0,0,3.4,19,1,270,7,0
2016-03-11T20:15:25Z,eight-puzzle,232416,0,0,4.56,19,1,240,7,0
2016-03-11T20:16:22Z,eight-puzzle,232874,0,0,3.43,19,1,120,7,0
2016-03-11T20:17:21Z,eight-puzzle,233323,0,0,10.85,19,1,180,6,0
2016-03-11T20:18:20Z,eight-puzzle,233787,0,0,5.46,19,1,180,6,0
2016-03-11T20:19:20Z,eight-puzzle,234284,0,0,4.83,19,1,180,6,0
2016-03-11T20:20:18Z,eight-puzzle,234753,0,0,3.29,19,1,180,6,0
2016-03-11T20:21:18Z,eight-puzzle,235231,0,0,5.95,19,1,300,7,0
2016-03-11T20:22:16Z,eight-puzzle,235703,0,0,4.51,19,1,300,7,0
2016-03-11T20:23:16Z,eight-puzzle,236175,0,0,1.57,19,1,240,7,0
2016-03-11T20:24:15Z,eight-puzzle,236654,0,0,4.76,19,1,270,6,0
2016-03-11T20:25:15Z,eight-puzzle,237115,0,0,4.58,19,1,60,6,0
2016-03-11T20:26:14Z,eight-puzzle,237582,0,0,2.89,19,1,90,7,0
2016-03-11T20:27:14Z,eight-puzzle,238067,0,0,5.85,19,1,300,7,0
2016-03-11T20:28:12Z,eight-puzzle,238527,0,0,3.66,19,1,240,6,0
2016-03-11T20:29:12Z,eight-puzzle,239012,0,0,5.73,19,1,240,7,0
2016-03-11T20:30:09Z,eight-puzzle,239491,0,0,4,19,1,300,7,0
2016-03-11T20:31:08Z,eight-puzzle,239965,0,0,14.21,19,1,330,7,0
2016-03-11T20:32:05Z,eight-puzzle,240428,0,0,2.96,19,1,180,7,0
2016-03-11T20:33:04Z,eight-puzzle,240891,0,0,4.21,19,1,180,7,0
2016-03-11T20:34:02Z,eight-puzzle,241361,0,0,1.69,19,1,120,7,0
2016-03-11T20:35:00Z,eight-puzzle,241796,0,0,12.26,19,1,300,8,0
2016-03-11T20:35:58Z,eight-puzzle,242265,0,0,3.98,19,1,240,7,0
2016-03-11T20:36:56Z,eight-puzzle,242737,0,0,4.12,19,1,150,6,0
2016-03-11T20:37:57Z,eight-puzzle,243215,0,0,2.51,19,1,270,7,0
2016-03-11T20:38:55Z,eight-puzzle,243662,0,0,2.25,19,1,180,7,0
2016-03-11T20:39:54Z,eight-puzzle,244132,0,0,2.52,19,1,180,7,0
2016-03-11T20:40:51Z,eight-puzzle,244605,0,0,3.61,19,1,240,7,0
2016-03-11T20:41:50Z,eight-puzzle,245062,0,0,5.05,19,1,90,6,0
2016-03-11T20:42:48Z,eight-puzzle,245549,0,0,21.47,19,1,270,7,0
2016-03-11T20:43:45Z,eight-puzzle,246006,0,0,4.2,19,1,240,6,0
2016-03-11T20:44:45Z,eight-puzzle,246485,0,0,4.83,19,1,180,7,0
2016-03-11T20:45:43Z,eight-puzzle,246943,0,0,9.34,19,1,210,6,0
2016-03-11T20:46:43Z,eight-puzzle,247427,0,0,2.44,19,1,120,7,0
2016-03-11T20:47:41Z,eight-puzzle,247895,0,0,4.48,19,1,180,7,0
2016-03-11T20:48:41Z,eight-puzzle,248374,0,0,6.86,19,1,240,7,0
2016-03-11T20:49:39Z,eight-puzzle,248830,0,0,1.12,19,1,90,6,0
2016-03-11T20:50:39Z,eight-puzzle,249310,0,0,2.39,19,1,330,6,0
2016-03-11T20:51:38Z,eight-puzzle,249772,0,0,19.26,19,1,210,7,0
2016-03-11T20:52:38Z,eight-puzzle,250255,0,0,6.04,19,1,180,7,0
2016-03-11T20:53:35Z,eight-puzzle,250723,0,0,4.39,19,1,180,6,0
2016-03-11T20:54:30Z,eight-puzzle,251149,0,0,15.84,19,1,240,7,0
2016-03-11T20:55:28Z,eight-puzzle,251617,0,0,5.5,19,1,150,7,0
2016-03-11T20:56:23Z,eight-puzzle,252057,0,0,6.54,19,1,210,6,0
2016-03-11T20:57:20Z,eight-puzzle,252506,0,0,6.78,19,1,180,6,0
2016-03-11T20:58:16Z,eight-puzzle,252944,0,0,13.4,19,1,360,6,0
2016-03-11T20:59:13Z,eight-puzzle,253411,0,0,7.25,19,1,270,6,0
2016-03-11T21:00:09Z,eight-puzzle,253857,0,0,0.48,19,1,60,5,0
2016-03-11T21:01:05Z,eight-puzzle,254320,0,0,2.71,19,1,90,6,0
2016-03-11T21:02:02Z,eight-puzzle,254757,0,0,5.46,19,1,270,6,0
2016-03-11T21:02:59Z,eight-puzzle,255220,0,0,7.11,19,1,240,6,0
2016-03-11T21:03:56Z,eight-puzzle,255687,0,0,7.8,19,1,210,6,0
2016-03-11T21:04:51Z,eight-puzzle,256126,0,0,3.66,19,1,150,6,0
2016-03-11T21:05:48Z,eight-puzzle,256568,0,0,4.68,19,1,240,7,0
2016-03-11T21:06:45Z,eight-puzzle,257015,0,0,1.46,19,1,120,7,0
2016-03-11T21:07:40Z,eight-puzzle,257457,0,0,5.93,19,1,120,7,0
2016-03-11T21:08:36Z,eight-puzzle,257925,0,0,4,19,1,120,7,0
2016-03-11T21:09:32Z,eight-puzzle,258338,0,0,2.54,19,1,120,7,0
2016-03-11T21:10:30Z,eight-puzzle,258796,0,0,4.79,19,1,150,7,0
2016-03-11T21:11:26Z,eight-puzzle,259256,0,0,7.06,19,1,240,7,0
2016-03-11T21:12:22Z,eight-puzzle,259721,0,0,2.51,19,1,210,7,0
2016-03-11T21:13:22Z,eight-puzzle,260205,0,0,5.0249996,28,2,180,7,0
2016-03-11T21:14:23Z,eight-puzzle,260673,0,0,1.595,28,2,90,6,0
2016-03-11T21:15:23Z,eight-puzzle,261151,0,0,3.025,28,2,105,6,0
2016-03-11T21:16:25Z,eight-puzzle,261637,0,0,3.515,28,2,105,6,0
2016-03-11T21:17:26Z,eight-puzzle,262112,0,0,3.4899998,28,2,90,7,0
2016-03-11T21:18:26Z,eight-puzzle,262587,0,0,1.6999999,28,2,120,6,0
2016-03-11T21:19:26Z,eight-puzzle,263077,0,0,3.2150002,28,2,105,6,0
2016-03-11T21:20:24Z,eight-puzzle,263569,0,0,8.39,28,2,135,7,0
2016-03-11T21:21:26Z,eight-puzzle,264052,0,0,1.8,28,2,75,6,0
2016-03-11T21:22:26Z,eight-puzzle,264557,0,0,2.625,28,2,120,7,0
2016-03-11T21:23:28Z,eight-puzzle,265048,0,0,19.79,18,1,240,7,0
2016-03-11T21:24:26Z,eight-puzzle,265511,0,0,3.34,18,1,240,7,0
2016-03-11T21:25:26Z,eight-puzzle,265997,0,0,3.1,19,1,210,7,0
2016-03-11T21:26:24Z,eight-puzzle,266472,0,0,11.74,19,1,270,7,0
2016-03-11T21:27:24Z,eight-puzzle,266941,0,0,1.57,19,1,180,7,0
